year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio
2022,Senior,Full-time,Data Analyst,99000,On-site work
2022,Senior,Full-time,Data Scientist,210000,Full remote
2022,Senior,Full-time,Data Scientist,140000,Full remote
2022,Senior,Full-time,Data Scientist,210000,Full remote
2022,Senior,Full-time,Data Scientist,140000,Full remote
2022,Senior,Full-time,Data Scientist,210000,Full remote
2022,Senior,Full-time,Data Scientist,140000,Full remote
2022,Senior,Full-time,Data Analyst,100000,Full remote
2022,Senior,Full-time,Data Analyst,69000,Full remote
2022,Senior,Full-time,Data Scientist,210000,Full remote
2022,Senior,Full-time,Data Scientist,140000,Full remote
2022,Senior,Full-time,Data Analyst,150075,Full remote
2022,Senior,Full-time,Data Analyst,110925,Full remote
2022,Senior,Full-time,Data Engineer,100000,Full remote
2022,Senior,Full-time,Data Engineer,25000,Full remote
2022,Senior,Full-time,Data Analyst,126500,Full remote
2022,Senior,Full-time,Data Analyst,106260,Full remote
2022,Senior,Full-time,Data Engineer,220110,Full remote
2022,Senior,Full-time,Data Engineer,160080,Full remote
2022,Senior,Full-time,Data Analyst,105000,Full remote
2022,Senior,Full-time,Data Analyst,100000,Full remote
2022,Senior,Full-time,Data Analyst,170000,Full remote
2022,Senior,Full-time,Data Analyst,135000,Full remote
2022,Senior,Full-time,Data Scientist,230000,Full remote
2022,Senior,Full-time,Data Scientist,140000,Full remote
2022,Mid-level,Full-time,Data Analyst,135000,Full remote
2022,Mid-level,Full-time,Data Analyst,50000,Full remote
2022,Senior,Full-time,Data Scientist,220000,Full remote
2022,Senior,Full-time,Data Scientist,140000,Full remote
2022,Mid-level,Full-time,Data Scientist,172386,On-site work
2022,Mid-level,Full-time,Data Scientist,86193,On-site work
2022,Senior,Full-time,Machine Learning Engineer,220000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,120000,Full remote
2022,Mid-level,Full-time,Data Scientist,200000,Full remote
2022,Mid-level,Full-time,Data Scientist,120000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,120000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,65000,Full remote
2022,Executive,Full-time,Data Engineer,324000,Full remote
2022,Executive,Full-time,Data Engineer,216000,Full remote
2022,Senior,Full-time,Data Engineer,210000,Full remote
2022,Senior,Full-time,Data Engineer,100000,Full remote
2022,Senior,Full-time,Data Scientist,185100,Full remote
2022,Senior,Full-time,Data Scientist,104890,Full remote
2022,Senior,Full-time,Data Engineer,105000,Full remote
2022,Senior,Full-time,Data Engineer,80000,Full remote
2022,Mid-level,Full-time,Machine Learning Developer,76814,Full remote
2020,Senior,Full-time,Machine Learning Manager,117104,Partially remote
2022,Executive,Full-time,Director of Data Science,192037,Partially remote
2022,Mid-level,Full-time,Machine Learning Engineer,120000,Full remote
2022,Mid-level,Full-time,Business Data Analyst,17805,Full remote
2022,Mid-level,Full-time,Data Scientist,30523,Full remote
2022,Mid-level,Full-time,Machine Learning Infrastructure Engineer,55685,Partially remote
2022,Mid-level,Part-time,Data Engineer,52533,Partially remote
2022,Entry-level,Full-time,Data Scientist,17805,Full remote
2022,Mid-level,Full-time,Applied Machine Learning Scientist,75000,Full remote
2022,Mid-level,Full-time,Applied Data Scientist,157000,Full remote
2022,Mid-level,Full-time,Business Data Analyst,69133,Partially remote
2022,Entry-level,Full-time,Data Engineer,65000,Full remote
2022,Senior,Full-time,Machine Learning Engineer,68293,Full remote
2021,Mid-level,Full-time,Data Scientist,109000,Partially remote
2022,Mid-level,Full-time,Data Scientist,67597,Full remote
2022,Entry-level,Full-time,Computer Vision Engineer,10000,Full remote
2022,Mid-level,Full-time,Data Analyst,20000,Full remote
2021,Senior,Full-time,Head of Data,102839,Full remote
2022,Senior,Full-time,Head of Data,200000,Full remote
2022,Entry-level,Full-time,Data Scientist,51081,Full remote
2022,Mid-level,Full-time,Data Scientist,78000,Full remote
2022,Senior,Full-time,Data Engineer,135000,Full remote
2022,Senior,Full-time,Data Engineer,115000,Full remote
2022,Mid-level,Full-time,Machine Learning Engineer,83864,Full remote
2022,Entry-level,Full-time,Data Scientist,40000,Full remote
2022,Mid-level,Full-time,Head of Data,31520,Full remote
2022,Senior,Full-time,Machine Learning Engineer,59888,Full remote
2020,Entry-level,Full-time,Data Engineer,54742,Full remote
2022,Senior,Full-time,Research Scientist,89306,Partially remote
2022,Entry-level,Full-time,Data Scientist,83171,Partially remote
2022,Senior,Full-time,Data Scientist,165000,Full remote
2022,Mid-level,Full-time,Machine Learning Scientist,153000,Partially remote
2022,Senior,Full-time,Data Scientist,100000,Full remote
2022,Senior,Full-time,Machine Learning Developer,76814,Full remote
2022,Mid-level,Full-time,Data Scientist,33609,Full remote
2022,Mid-level,Full-time,Principal Data Analyst,75000,Full remote
2020,Mid-level,Full-time,Product Data Analyst,20000,On-site work
2022,Entry-level,Contract,Applied Machine Learning Scientist,30469,Full remote
2021,Mid-level,Full-time,Research Scientist,69999,Partially remote
2022,Entry-level,Full-time,Data Engineer,55475,Full remote
2022,Mid-level,Full-time,Research Scientist,61989,On-site work
2022,Senior,Full-time,Data Science Manager,152500,Full remote
2022,Entry-level,Full-time,Research Scientist,120000,Full remote
2022,Mid-level,Full-time,Data Scientist,135000,Full remote
2022,Senior,Full-time,Data Analytics Lead,405000,Full remote
2021,Senior,Full-time,Data Engineer,150000,On-site work
2021,Senior,Full-time,Data Science Manager,240000,On-site work
2021,Mid-level,Full-time,Data Analyst,135000,Full remote
2021,Entry-level,Full-time,Data Scientist,80000,Full remote
2022,Senior,Full-time,Applied Data Scientist,380000,Full remote
2022,Mid-level,Full-time,Data Scientist,120402,On-site work
2022,Senior,Full-time,Applied Data Scientist,177000,Full remote
2022,Mid-level,Full-time,Data Engineer,65141,Full remote
2022,Mid-level,Full-time,Data Scientist,48000,Full remote
2022,Entry-level,Full-time,Data Analytics Engineer,20000,On-site work
2021,Senior,Full-time,Principal Data Scientist,220000,On-site work
2021,Mid-level,Full-time,ML Engineer,77364,Partially remote
2021,Mid-level,Full-time,ML Engineer,63711,Partially remote
2022,Entry-level,Full-time,Computer Vision Software Engineer,150000,Full remote
2021,Mid-level,Full-time,Data Analyst,90000,Full remote
2022,Mid-level,Freelance,Data Scientist,100000,Full remote
2021,Entry-level,Full-time,Data Scientist,100000,On-site work
2022,Entry-level,Part-time,Data Scientist,100000,Partially remote
2022,Senior,Full-time,Research Scientist,144000,Partially remote
2022,Senior,Full-time,Principal Data Scientist,155499,Full remote
2021,Senior,Full-time,Computer Vision Engineer,24000,Full remote
2021,Mid-level,Full-time,Applied Machine Learning Scientist,38400,Full remote
2022,Entry-level,Full-time,Financial Data Analyst,100000,Partially remote
2021,Mid-level,Full-time,Data Scientist,82500,Full remote
2021,Entry-level,Full-time,Data Scientist,49646,Partially remote
2021,Senior,Full-time,Lead Data Scientist,40570,Partially remote
2022,Entry-level,Full-time,Data Engineer,120000,Full remote
2022,Senior,Full-time,Lead Machine Learning Engineer,84053,On-site work
2021,Entry-level,Full-time,Machine Learning Engineer,20000,Full remote
2022,Entry-level,Full-time,Computer Vision Engineer,125000,On-site work
2021,Mid-level,Full-time,Data Scientist,9466,On-site work
2021,Senior,Full-time,Machine Learning Scientist,120000,Partially remote
2021,Entry-level,Part-time,Data Analyst,10354,Partially remote
2021,Entry-level,Full-time,Applied Data Scientist,110037,On-site work
2022,Entry-level,Full-time,ML Engineer,21013,Full remote
2021,Entry-level,Full-time,Data Analyst,50000,Full remote
2021,Senior,Full-time,Principal Data Engineer,200000,Full remote
2021,Mid-level,Full-time,Big Data Engineer,60000,Partially remote
2021,Mid-level,Full-time,Data Engineer,200000,Full remote
2021,Entry-level,Full-time,Machine Learning Developer,100000,Partially remote
2021,Mid-level,Full-time,Data Engineer,100000,Full remote
2021,Senior,Full-time,Machine Learning Engineer,82744,Partially remote
2020,Mid-level,Full-time,Data Engineer,59303,Full remote
2021,Mid-level,Full-time,Research Scientist,62649,Partially remote
2021,Mid-level,Full-time,Data Engineer,82528,Full remote
2021,Mid-level,Full-time,Data Architect,170000,Full remote
2021,Mid-level,Full-time,Data Architect,150000,Full remote
2021,Entry-level,Full-time,BI Data Analyst,55000,Partially remote
2021,Executive,Full-time,Director of Data Science,250000,On-site work
2021,Entry-level,Full-time,Data Engineer,80000,Full remote
2020,Entry-level,Full-time,Big Data Engineer,70000,Full remote
2021,Executive,Full-time,Director of Data Science,130026,Partially remote
2021,Entry-level,Full-time,Data Science Consultant,63831,Partially remote
2020,Senior,Full-time,Data Scientist,68428,Full remote
2021,Executive,Full-time,Head of Data Science,85000,On-site work
2021,Executive,Full-time,Head of Data,230000,Partially remote
2021,Entry-level,Full-time,Machine Learning Engineer,125000,Full remote
2021,Senior,Full-time,Data Analytics Manager,120000,Full remote
2020,Mid-level,Full-time,Research Scientist,450000,On-site work
2020,Mid-level,Full-time,Data Analyst,46759,Partially remote
2020,Mid-level,Full-time,Data Engineer,74130,Partially remote
2021,Senior,Full-time,Data Science Engineer,127221,Partially remote
2021,Senior,Full-time,Data Science Manager,144000,Full remote
2021,Entry-level,Full-time,Data Scientist,13400,Full remote
2021,Mid-level,Full-time,Data Scientist,75774,Full remote
2021,Mid-level,Full-time,Data Scientist,150000,Full remote
2020,Mid-level,Full-time,Data Science Consultant,103000,Full remote
2021,Senior,Full-time,Data Engineer,153000,Full remote
2021,Mid-level,Full-time,Data Engineer,90000,Full remote
2021,Entry-level,Full-time,Data Analyst,90000,Full remote
2021,Entry-level,Full-time,Data Analyst,60000,Full remote
2021,Mid-level,Full-time,Data Scientist,50000,Full remote
2021,Entry-level,Part-time,AI Scientist,12000,Full remote
2021,Mid-level,Part-time,3D Computer Vision Researcher,5409,Partially remote
2021,Mid-level,Contract,ML Engineer,270000,Full remote
2021,Mid-level,Full-time,Applied Data Scientist,54238,Partially remote
2021,Mid-level,Full-time,Machine Learning Engineer,47282,Full remote
2021,Executive,Full-time,Director of Data Science,153667,Full remote
2021,Mid-level,Full-time,Data Engineer,28476,Full remote
2021,Mid-level,Full-time,Data Analytics Engineer,110000,Full remote
2021,Entry-level,Full-time,Research Scientist,82528,Partially remote
2020,Entry-level,Full-time,Machine Learning Engineer,250000,Partially remote
2021,Entry-level,Full-time,Data Analyst,59102,Partially remote
2021,Senior,Full-time,Data Analyst,80000,Full remote
2020,Entry-level,Full-time,Data Analyst,10000,Full remote
2020,Entry-level,Full-time,Machine Learning Engineer,138000,Full remote
2021,Mid-level,Full-time,Data Engineer,140000,Full remote
2021,Senior,Full-time,Data Analytics Engineer,79197,Full remote
2021,Senior,Full-time,Lead Data Analyst,170000,Full remote
2021,Entry-level,Full-time,Data Analyst,80000,Full remote
2020,Mid-level,Full-time,Data Scientist,45760,Full remote
2021,Mid-level,Full-time,BI Data Analyst,100000,Full remote
2021,Senior,Full-time,Data Scientist,53192,Partially remote
2021,Executive,Full-time,Head of Data,235000,Full remote
2021,Executive,Full-time,BI Data Analyst,150000,Full remote
2020,Executive,Full-time,Data Engineer,79833,Partially remote
2021,Entry-level,Full-time,Machine Learning Scientist,225000,Full remote
2021,Entry-level,Full-time,Data Science Consultant,76833,Full remote
2020,Mid-level,Full-time,Machine Learning Infrastructure Engineer,50180,On-site work
2021,Senior,Full-time,Marketing Data Analyst,88654,Full remote
2021,Senior,Full-time,Lead Data Engineer,103160,Full remote
2021,Senior,Full-time,Data Engineer,113476,Full remote
2021,Senior,Full-time,Machine Learning Engineer,94564,Partially remote
2021,Entry-level,Full-time,Data Engineer,30428,Full remote
2021,Senior,Full-time,Data Engineer,150000,Full remote
2021,Senior,Full-time,Data Engineer,115000,Full remote
2021,Mid-level,Full-time,Research Scientist,187442,Full remote
2021,Mid-level,Full-time,Data Analyst,51519,Partially remote
2020,Mid-level,Full-time,Data Engineer,106000,Full remote
2020,Mid-level,Full-time,Data Engineer,112872,Partially remote
2021,Mid-level,Full-time,BI Data Analyst,36259,Partially remote
2021,Senior,Full-time,Data Engineer,150000,Full remote
2020,Entry-level,Part-time,ML Engineer,15966,Full remote
2021,Mid-level,Full-time,Computer Vision Software Engineer,95746,Full remote
2021,Entry-level,Full-time,Computer Vision Software Engineer,70000,Full remote
2020,Mid-level,Full-time,Data Scientist,76958,Full remote
2021,Mid-level,Full-time,Cloud Data Engineer,89294,Partially remote
2021,Entry-level,Full-time,Data Scientist,29751,Partially remote
2021,Senior,Full-time,Lead Data Engineer,276000,On-site work
2020,Senior,Full-time,Data Engineer,188000,Full remote
2021,Senior,Full-time,Cloud Data Engineer,160000,Full remote
2020,Mid-level,Full-time,Data Scientist,105000,Full remote
2021,Mid-level,Full-time,Data Engineer,200000,Full remote
2021,Senior,Full-time,Data Engineer,174000,Full remote
2021,Mid-level,Full-time,Data Analyst,93000,Full remote
2021,Entry-level,Full-time,Data Scientist,28399,Full remote
2021,Senior,Full-time,Research Scientist,60757,Partially remote
2021,Entry-level,Full-time,Data Scientist,90000,Full remote
2020,Mid-level,Full-time,Data Engineer,70139,Partially remote
2020,Entry-level,Full-time,Data Analyst,6072,On-site work
2020,Senior,Full-time,Data Engineer,33511,On-site work
2021,Senior,Full-time,Principal Data Analyst,170000,Full remote
2021,Senior,Full-time,Data Engineer,96282,Partially remote
2021,Mid-level,Full-time,Data Engineer,12103,On-site work
2021,Entry-level,Full-time,Data Scientist,36643,Partially remote
2021,Mid-level,Full-time,Data Engineer,72212,Partially remote
2020,Entry-level,Full-time,Data Analyst,91000,Full remote
2021,Senior,Full-time,Big Data Architect,99703,Partially remote
2021,Senior,Full-time,Data Scientist,165000,Full remote
2021,Mid-level,Full-time,Data Analyst,80000,Full remote
2021,Senior,Full-time,Data Scientist,103691,Full remote
2021,Entry-level,Full-time,Data Engineer,21637,Partially remote
2020,Entry-level,Full-time,Research Scientist,42000,Partially remote
2020,Mid-level,Full-time,Lead Data Scientist,115000,On-site work
2021,Mid-level,Full-time,Research Scientist,63810,Full remote
2020,Senior,Full-time,Machine Learning Scientist,260000,On-site work
2021,Mid-level,Full-time,Head of Data Science,110000,On-site work
2021,Mid-level,Full-time,Data Architect,180000,Full remote
2021,Senior,Full-time,Data Analyst,200000,Full remote
2020,Senior,Full-time,Big Data Engineer,109024,Partially remote
2021,Senior,Full-time,Data Engineer,200000,Full remote
2021,Senior,Full-time,ML Engineer,256000,Full remote
2021,Mid-level,Full-time,Data Engineer,110000,Full remote
2020,Mid-level,Full-time,Data Scientist,79833,On-site work
2021,Entry-level,Full-time,Data Engineer,72500,Full remote
2021,Senior,Full-time,Machine Learning Engineer,185000,Partially remote
2021,Mid-level,Part-time,Data Engineer,69741,Full remote
2021,Entry-level,Full-time,Research Scientist,100000,On-site work
